Country,Year,Month_Number,Total_Cases,Total_Deaths,Vaccinated_Per_100,Population,Month_Name
Lebanon,2022,3,1090498,10278,40.15,5489744,March
Lebanon,2022,4,1096320,10375,0,5489744,April
Lebanon,2022,5,1099065,10426,0,5489744,May
Lebanon,2022,6,1107602,10460,0,5489744,June
Lebanon,2022,7,1172269,10529,0,5489744,July
Lebanon,2022,8,1207873,10619,0,5489744,August
Lebanon,2022,9,1214892,10670,0,5489744,September
Lebanon,2022,10,1218630,10705,0,5489744,October
Lebanon,2022,11,1220385,10734,0,5489744,November
Lebanon,2022,12,1222126,10744,0,5489744,December
Lebanon,2023,1,1228262,10786,0,5489744,January
Lebanon,2023,2,1231713,10825,0,5489744,February
Lebanon,2023,3,1234295,10862,0,5489744,March
Lebanon,2023,4,1236756,10901,0,5489744,April
Lebanon,2023,5,1237556,10914,0,5489744,May
Lebanon,2023,6,1238552,10936,0,5489744,June
Lebanon,2023,7,1238552,10936,0,5489744,July
Lebanon,2023,8,1239904,10947,0,5489744,August
Lebanon,2023,9,1239904,10947,0,5489744,September
Lebanon,2023,10,1239904,10947,0,5489744,October
Lebanon,2023,11,1239904,10947,0,5489744,November
Lebanon,2023,12,1239904,10947,0,5489744,December
Lebanon,2024,1,1239904,10947,0,5489744,January
Lebanon,2024,2,1239904,10947,0,5489744,February
Lebanon,2024,3,1239904,10947,0,5489744,March
Lebanon,2024,4,1239904,10947,0,5489744,April
Lebanon,2024,5,1239904,10947,0,5489744,May
Lebanon,2024,6,1239904,10947,0,5489744,June
Lebanon,2024,7,1239904,10947,0,5489744,July
Lebanon,2024,8,1239904,10947,0,5489744,August
Lesotho,2020,1,0,0,0,2305826,January
Lesotho,2020,2,0,0,0,2305826,February
Lesotho,2020,3,0,0,0,2305826,March
Lesotho,2020,4,0,0,0,2305826,April
Lesotho,2020,5,2,0,0,2305826,May
Lesotho,2020,6,27,0,0,2305826,June
Lesotho,2020,7,446,29,0,2305826,July
Lesotho,2020,8,1066,49,0,2305826,August
Lesotho,2020,9,1558,53,0,2305826,September
Lesotho,2020,10,1940,61,0,2305826,October
Lesotho,2020,11,2109,62,0,2305826,November
Lesotho,2020,12,2577,64,0,2305826,December
Lesotho,2021,1,8649,164,0,2305826,January
Lesotho,2021,2,10491,292,0,2305826,February
Lesotho,2021,3,10686,315,0,2305826,March
Lesotho,2021,4,10728,316,0,2305826,April
Lesotho,2021,5,10831,326,0,2305826,May
Lesotho,2021,6,11239,329,0,2305826,June
Lesotho,2021,7,12880,363,0,2305826,July
Lesotho,2021,8,14821,417,0,2305826,August
Lesotho,2021,9,20785,616,0,2305826,September
Lesotho,2021,10,21635,658,0,2305826,October
Lesotho,2021,11,21777,662,0,2305826,November
Lesotho,2021,12,28182,665,31.55,2305826,December
Lesotho,2022,1,32247,693,0,2305826,January
Lesotho,2022,2,32695,697,0,2305826,February
Lesotho,2022,3,32895,697,0,2305826,March
Lesotho,2022,4,33113,697,0,2305826,April
Lesotho,2022,5,33486,698,0,2305826,May
Lesotho,2022,6,33938,699,0,2305826,June
Lesotho,2022,7,34234,704,0,2305826,July
Lesotho,2022,8,34409,704,0,2305826,August
Lesotho,2022,9,34490,706,0,2305826,September
Lesotho,2022,10,34490,706,0,2305826,October
Lesotho,2022,11,34490,706,0,2305826,November
Lesotho,2022,12,34490,706,0,2305826,December
Lesotho,2023,1,34490,706,0,2305826,January
Lesotho,2023,2,34490,706,0,2305826,February
Lesotho,2023,3,34490,706,0,2305826,March
Lesotho,2023,4,34490,706,0,2305826,April
Lesotho,2023,5,34490,706,0,2305826,May
Lesotho,2023,6,34490,706,0,2305826,June
Lesotho,2023,7,34490,706,0,2305826,July
Lesotho,2023,8,34490,706,0,2305826,August
Lesotho,2023,9,35836,709,0,2305826,September
Lesotho,2023,10,36011,709,0,2305826,October
Lesotho,2023,11,36113,709,0,2305826,November
Lesotho,2023,12,36138,709,0,2305826,December
Lesotho,2024,1,36138,709,0,2305826,January
Lesotho,2024,2,36138,709,0,2305826,February
Lesotho,2024,3,36138,709,0,2305826,March
Lesotho,2024,4,36138,709,0,2305826,April
Lesotho,2024,5,36138,709,0,2305826,May
Lesotho,2024,6,36138,709,0,2305826,June
Lesotho,2024,7,36138,709,0,2305826,July
Lesotho,2024,8,36138,709,0,2305826,August
Liberia,2020,1,0,0,0,5302690,January
Liberia,2020,2,0,0,0,5302690,February
Liberia,2020,3,4,0,0,5302690,March
Liberia,2020,4,130,14,0,5302690,April
Liberia,2020,5,294,30,0,5302690,May
Liberia,2020,6,768,37,0,5302690,June
Liberia,2020,7,1152,77,0,5302690,July
Liberia,2020,8,1325,88,0,5302690,August
Liberia,2020,9,1366,88,0,5302690,September
Liberia,2020,10,1422,88,0,5302690,October
Liberia,2020,11,1619,89,0,5302690,November
Liberia,2020,12,1821,89,0,5302690,December
Liberia,2021,1,1954,89,0,5302690,January
Liberia,2021,2,2023,91,0,5302690,February
Liberia,2021,3,2066,91,0,5302690,March
Liberia,2021,4,2107,91,0,5302690,April
Liberia,2021,5,2204,92,0,5302690,May
Liberia,2021,6,3792,177,0,5302690,June
Liberia,2021,7,5536,273,0,5302690,July
Liberia,2021,8,5718,283,0,5302690,August
Liberia,2021,9,5803,285,0,5302690,September
Liberia,2021,10,5818,287,6.5,5302690,October
Liberia,2021,11,5824,287,8.98,5302690,November
Liberia,2021,12,6228,287,0,5302690,December
Liberia,2022,1,7272,290,0,5302690,January
Liberia,2022,2,7384,294,0,5302690,February
Liberia,2022,3,7399,294,0,5302690,March
Liberia,2022,4,7434,294,0,5302690,April
Liberia,2022,5,7456,294,0,5302690,May
Liberia,2022,6,7499,294,0,5302690,June
Liberia,2022,7,7548,294,0,5302690,July
Liberia,2022,8,7883,294,0,5302690,August
Liberia,2022,9,7973,294,0,5302690,September
Liberia,2022,10,7999,294,0,5302690,October
Liberia,2022,11,8035,294,0,5302690,November
Liberia,2022,12,8050,294,0,5302690,December
Liberia,2023,1,8062,294,0,5302690,January
Liberia,2023,2,8090,294,0,5302690,February
Liberia,2023,3,8090,294,0,5302690,March
Liberia,2023,4,8090,294,0,5302690,April
Liberia,2023,5,8090,294,0,5302690,May
Liberia,2023,6,8090,294,0,5302690,June
Liberia,2023,7,8090,294,0,5302690,July
Liberia,2023,8,7930,294,0,5302690,August
Liberia,2023,9,7930,294,0,5302690,September
Liberia,2023,10,7930,294,0,5302690,October
Liberia,2023,11,7930,294,0,5302690,November
Liberia,2023,12,7930,294,0,5302690,December
Liberia,2024,1,7930,294,0,5302690,January
Liberia,2024,2,7930,294,0,5302690,February
Liberia,2024,3,7930,294,0,5302690,March
Liberia,2024,4,7930,294,0,5302690,April
Liberia,2024,5,7930,294,0,5302690,May
Liberia,2024,6,7930,294,0,5302690,June
Liberia,2024,7,7930,294,0,5302690,July
Liberia,2024,8,7930,294,0,5302690,August
Libya,2020,1,0,0,0,6812344,January
Libya,2020,2,0,0,0,6812344,February
Libya,2020,3,1,0,0,6812344,March
Libya,2020,4,60,2,0,6812344,April
Libya,2020,5,118,5,0,6812344,May
Libya,2020,6,713,18,0,6812344,June
Libya,2020,7,2425,57,0,6812344,July
Libya,2020,8,12958,231,0,6812344,August
Libya,2020,9,31828,499,0,6812344,September
Libya,2020,10,54374,790,0,6812344,October
Libya,2020,11,81273,1153,0,6812344,November
Libya,2020,12,97653,1415,0,6812344,December
Libya,2021,1,117650,1842,0,6812344,January
Libya,2021,2,132458,2174,0,6812344,February
Libya,2021,3,156116,2602,0,6812344,March
Libya,2021,4,174752,2947,0,6812344,April
Libya,2021,5,184815,3116,0,6812344,May
Libya,2021,6,192129,3185,0,6812344,June
Libya,2021,7,229604,3344,0,6812344,July
Libya,2021,8,303790,4165,0,6812344,August
Libya,2021,9,335991,4588,0,6812344,September
Libya,2021,10,356655,5078,6.5,6812344,October
Libya,2021,11,370787,5430,0,6812344,November
Libya,2021,12,384663,5641,0,6812344,December
Libya,2022,1,419543,5993,0,6812344,January
Libya,2022,2,492154,6241,16.03,6812344,February
Libya,2022,3,501420,6397,16.68,6812344,March
Libya,2022,4,501904,6430,0,6812344,April
Libya,2022,5,502016,6430,0,6812344,May
Libya,2022,6,502138,6430,0,6812344,June
Libya,2022,7,504749,6431,0,6812344,July
Libya,2022,8,506746,6436,0,6812344,August
Libya,2022,9,506954,6437,0,6812344,September
Libya,2022,10,507034,6437,0,6812344,October
Libya,2022,11,507078,6437,0,6812344,November
Libya,2022,12,507121,6437,0,6812344,December
Libya,2023,1,507159,6437,0,6812344,January
Libya,2023,2,507171,6437,0,6812344,February
Libya,2023,3,507206,6437,0,6812344,March
Libya,2023,4,507252,6437,0,6812344,April
Libya,2023,5,507262,6437,0,6812344,May
Libya,2023,6,507266,6437,0,6812344,June
Libya,2023,7,507266,6437,0,6812344,July
Libya,2023,8,507268,6437,0,6812344,August
Libya,2023,9,507269,6437,0,6812344,September
Libya,2023,10,507269,6437,0,6812344,October
Libya,2023,11,507269,6437,0,6812344,November
Libya,2023,12,507269,6437,0,6812344,December
Libya,2024,1,507269,6437,0,6812344,January
Libya,2024,2,507269,6437,0,6812344,February
Libya,2024,3,507269,6437,0,6812344,March
Libya,2024,4,507269,6437,0,6812344,April
Libya,2024,5,507269,6437,0,6812344,May
Libya,2024,6,507269,6437,0,6812344,June
Libya,2024,7,507269,6437,0,6812344,July
Libya,2024,8,507269,6437,0,6812344,August
Liechtenstein,2020,1,0,0,0,39355,January
Liechtenstein,2020,2,0,0,0,39355,February
Liechtenstein,2020,3,64,0,0,39355,March
Liechtenstein,2020,4,83,1,0,39355,April
Liechtenstein,2020,5,83,1,0,39355,May
Liechtenstein,2020,6,83,1,0,39355,June
Liechtenstein,2020,7,87,1,0,39355,July
Liechtenstein,2020,8,108,1,0,39355,August
Liechtenstein,2020,9,119,1,0,39355,September
Liechtenstein,2020,10,413,1,0,39355,October
Liechtenstein,2020,11,1303,17,0,39355,November
Liechtenstein,2020,12,2088,39,0,39355,December
Liechtenstein,2021,1,2567,53,0,39355,January
Liechtenstein,2021,2,2650,55,0,39355,February
Liechtenstein,2021,3,2739,56,0,39355,March
Liechtenstein,2021,4,2973,57,0,39355,April
Liechtenstein,2021,5,3103,58,0,39355,May
Liechtenstein,2021,6,3127,59,0,39355,June
Liechtenstein,2021,7,3179,59,0,39355,July
Liechtenstein,2021,8,3381,59,0,39355,August
Liechtenstein,2021,9,3555,60,0,39355,September
Liechtenstein,2021,10,3685,61,0,39355,October
Liechtenstein,2021,11,4703,62,0,39355,November
Liechtenstein,2021,12,6059,69,0,39355,December
Liechtenstein,2022,1,9044,71,0,39355,January
Liechtenstein,2022,2,11963,75,0,39355,February
Liechtenstein,2022,3,16091,82,0,39355,March
Liechtenstein,2022,4,17079,82,0,39355,April
Liechtenstein,2022,5,17431,83,0,39355,May
Liechtenstein,2022,6,17821,84,0,39355,June
Liechtenstein,2022,7,18705,86,0,39355,July
Liechtenstein,2022,8,19102,86,0,39355,August
Liechtenstein,2022,9,19587,86,0,39355,September
Liechtenstein,2022,10,20644,86,0,39355,October
Liechtenstein,2022,11,20906,86,0,39355,November
Liechtenstein,2022,12,21281,87,0,39355,December
Liechtenstein,2023,1,21350,87,0,39355,January
Liechtenstein,2023,2,21404,87,0,39355,February
Liechtenstein,2023,3,21458,87,0,39355,March
Liechtenstein,2023,4,21464,87,0,39355,April
Liechtenstein,2023,5,21469,87,0,39355,May
Liechtenstein,2023,6,21472,87,0,39355,June
Liechtenstein,2023,7,21473,87,0,39355,July
Liechtenstein,2023,8,21475,87,0,39355,August
Liechtenstein,2023,9,21488,87,0,39355,September
Liechtenstein,2023,10,21507,87,0,39355,October
Liechtenstein,2023,11,21537,87,0,39355,November
Liechtenstein,2023,12,21567,88,0,39355,December
Liechtenstein,2024,1,21571,88,0,39355,January
Liechtenstein,2024,2,21574,89,0,39355,February
Liechtenstein,2024,3,21575,89,0,39355,March
Liechtenstein,2024,4,21575,89,0,39355,April
Liechtenstein,2024,5,21576,89,0,39355,May
Liechtenstein,2024,6,21579,89,0,39355,June
Liechtenstein,2024,7,21588,89,0,39355,July
Liechtenstein,2024,8,21588,89,0,39355,August
Lithuania,2020,1,0,0,0,2750058,January
Lithuania,2020,2,0,0,0,2750058,February
Lithuania,2020,3,262,4,0,2750058,March
Lithuania,2020,4,1245,31,0,2750058,April
Lithuania,2020,5,1605,54,0,2750058,May
Lithuania,2020,6,1745,61,0,2750058,June
Lithuania,2020,7,1903,63,0,2750058,July
Lithuania,2020,8,2847,69,0,2750058,August
Lithuania,2020,9,4491,76,0,2750058,September
Lithuania,2020,10,10839,122,0,2750058,October
Lithuania,2020,11,61297,592,0,2750058,November
Lithuania,2020,12,134219,1617,0,2750058,December
Lithuania,2021,1,184447,2822,0.81,2750058,January
Lithuania,2021,2,199162,3258,2.71,2750058,February
Lithuania,2021,3,214027,3552,6.15,2750058,March
Lithuania,2021,4,241593,3858,10.94,2750058,April
Lithuania,2021,5,274557,4265,22.23,2750058,May
Lithuania,2021,6,279061,4382,38.3,2750058,June
Lithuania,2021,7,281346,4405,45.45,2750058,July
Lithuania,2021,8,298477,4536,55.1,2750058,August
Lithuania,2021,9,326369,4916,59.87,2750058,September
Lithuania,2021,10,410808,5888,62.75,2750058,October
Lithuania,2021,11,471243,6709,64.84,2750058,November
Lithuania,2021,12,516006,7302,66.62,2750058,December
Lithuania,2022,1,697855,7869,67.69,2750058,January
Lithuania,2022,2,963420,8415,68.01,2750058,February
Lithuania,2022,3,1099113,8840,68.1,2750058,March
Lithuania,2022,4,1145801,9070,68.16,2750058,April
Lithuania,2022,5,1154695,9144,68.21,2750058,May
Lithuania,2022,6,1159536,9167,68.24,2750058,June
Lithuania,2022,7,1183600,9208,0,2750058,July
Lithuania,2022,8,1215674,9282,68.29,2750058,August
Lithuania,2022,9,1244343,9317,68.32,2750058,September
Lithuania,2022,10,1268040,9393,68.34,2750058,October
Lithuania,2022,11,1274917,9430,68.35,2750058,November
Lithuania,2022,12,1286222,9469,0,2750058,December
Lithuania,2023,1,1295970,9537,68.36,2750058,January
Lithuania,2023,2,1304113,9585,68.37,2750058,February
Lithuania,2023,3,1312947,9628,68.38,2750058,March
Lithuania,2023,4,1318474,9665,0,2750058,April
Lithuania,2023,5,1320315,9682,68.38,2750058,May
Lithuania,2023,6,1321295,9690,68.38,2750058,June
Lithuania,2023,7,1321878,9694,0,2750058,July
Lithuania,2023,8,1322875,9697,68.38,2750058,August
Lithuania,2023,9,1328045,9706,68.38,2750058,September
Lithuania,2023,10,1338464,9734,68.39,2750058,October
Lithuania,2023,11,1350542,9761,68.4,2750058,November
Lithuania,2023,12,1359230,9773,0,2750058,December
Lithuania,2024,1,1361865,9788,68.4,2750058,January
Lithuania,2024,2,1364592,9799,68.4,2750058,February
Lithuania,2024,3,1365783,9802,0,2750058,March
Lithuania,2024,4,1366199,9804,68.4,2750058,April
Lithuania,2024,5,1366537,9805,0,2750058,May
Lithuania,2024,6,1367127,9807,0,2750058,June
Lithuania,2024,7,1368548,9810,68.4,2750058,July
Lithuania,2024,8,1369355,9810,0,2750058,August
Low-income countries,2020,1,0,0,0,737604900,January
Low-income countries,2020,2,0,0,0,737604900,February
Low-income countries,2020,3,640,20,0,737604900,March
Low-income countries,2020,4,5197,470,0,737604900,April
Low-income countries,2020,5,36750,1363,0,737604900,May
Low-income countries,2020,6,77945,2716,0,737604900,June
Low-income countries,2020,7,111673,4009,0,737604900,July
Low-income countries,2020,8,174726,5329,0,737604900,August
Low-income countries,2020,9,215752,6081,0,737604900,September
Low-income countries,2020,10,251295,6781,0,737604900,October
Low-income countries,2020,11,298565,8109,0,737604900,November
Low-income countries,2020,12,360663,9603,0,737604900,December
Low-income countries,2021,1,457666,11781,0,737604900,January
Low-income countries,2021,2,533538,13269,0,737604900,February
Low-income countries,2021,3,613360,15060,0,737604900,March
Low-income countries,2021,4,712823,17539,0,737604900,April
Low-income countries,2021,5,773132,19684,0,737604900,May
Low-income countries,2021,6,884931,22891,0,737604900,June
Low-income countries,2021,7,1024799,27764,0,737604900,July
Low-income countries,2021,8,1187963,31381,0,737604900,August
Low-income countries,2021,9,1268873,33501,0,737604900,September
Low-income countries,2021,10,1324607,35837,0,737604900,October
Low-income countries,2021,11,1348120,36864,0,737604900,November
Low-income countries,2021,12,1453552,37771,0,737604900,December
Low-income countries,2022,1,1730192,39874,0,737604900,January
Low-income countries,2022,2,1766670,41238,0,737604900,February
Low-income countries,2022,3,1777215,42493,0,737604900,March
Low-income countries,2022,4,1782366,42612,0,737604900,April
Low-income countries,2022,5,1792959,42669,0,737604900,May
Low-income countries,2022,6,1820700,42791,0,737604900,June
Low-income countries,2022,7,1844010,42946,0,737604900,July
Low-income countries,2022,8,1859429,43032,0,737604900,August
Low-income countries,2022,9,1871404,43115,0,737604900,September
Low-income countries,2022,10,1879259,43170,0,737604900,October
Low-income countries,2022,11,1885777,43217,0,737604900,November
Low-income countries,2022,12,1894082,43256,0,737604900,December
Low-income countries,2023,1,1902078,43298,0,737604900,January
Low-income countries,2023,2,1905281,43332,0,737604900,February
Low-income countries,2023,3,1907955,43362,0,737604900,March
Low-income countries,2023,4,1914411,43387,0,737604900,April
Low-income countries,2023,5,1921821,43415,0,737604900,May
Low-income countries,2023,6,1925370,43428,0,737604900,June
Low-income countries,2023,7,1927224,43435,0,737604900,July
Low-income countries,2023,8,1929251,43448,0,737604900,August
Low-income countries,2023,9,1930827,43453,0,737604900,September
Low-income countries,2023,10,1933306,43468,0,737604900,October
Low-income countries,2023,11,1935148,43483,0,737604900,November
Low-income countries,2023,12,1936873,43494,0,737604900,December
Low-income countries,2024,1,1938554,43504,0,737604900,January
Low-income countries,2024,2,1940010,43506,0,737604900,February
Low-income countries,2024,3,1941385,43519,0,737604900,March
Low-income countries,2024,4,1942880,43523,0,737604900,April
Low-income countries,2024,5,1943803,43524,0,737604900,May
Low-income countries,2024,6,1944129,43525,0,737604900,June
Low-income countries,2024,7,1944334,43529,0,737604900,July
Low-income countries,2024,8,1944334,43529,0,737604900,August
Lower-middle-income countries,2020,1,7,0,0,3432097300,January
Lower-middle-income countries,2020,2,67,6,0,3432097300,February
Lower-middle-income countries,2020,3,43012,2767,0,3432097300,March
Lower-middle-income countries,2020,4,174156,8880,0,3432097300,April
Lower-middle-income countries,2020,5,594211,19535,0,3432097300,May
Lower-middle-income countries,2020,6,1426046,41108,0,3432097300,June
Lower-middle-income countries,2020,7,2766885,71540,0,3432097300,July
Lower-middle-income countries,2020,8,5551938,119482,0,3432097300,August
Lower-middle-income countries,2020,9,8514162,165145,0,3432097300,September
Lower-middle-income countries,2020,10,11148562,206489,0,3432097300,October
Lower-middle-income countries,2020,11,14274406,260704,0,3432097300,November
Lower-middle-income countries,2020,12,16208496,295146,0,3432097300,December
Lower-middle-income countries,2021,1,17969211,327094,0,3432097300,January
Lower-middle-income countries,2021,2,19142612,347644,0,3432097300,February
Lower-middle-income countries,2021,3,21291879,371041,0,3432097300,March
Lower-middle-income countries,2021,4,28224939,436468,0,3432097300,April
Lower-middle-income countries,2021,5,40981817,614094,0,3432097300,May
Lower-middle-income countries,2021,6,44471192,708294,0,3432097300,June
Lower-middle-income countries,2021,7,47509621,765249,0,3432097300,July
Lower-middle-income countries,2021,8,52552749,858103,0,3432097300,August
Lower-middle-income countries,2021,9,55950149,913735,0,3432097300,September
Lower-middle-income countries,2021,10,58608475,964451,0,3432097300,October
Lower-middle-income countries,2021,11,60293726,1009530,0,3432097300,November
Lower-middle-income countries,2021,12,61806457,1046741,0,3432097300,December
Lower-middle-income countries,2022,1,72028647,1085259,0,3432097300,January
Lower-middle-income countries,2022,2,77873929,1128910,0,3432097300,February
Lower-middle-income countries,2022,3,84259308,1148945,0,3432097300,March
Lower-middle-income countries,2022,4,86097599,1154822,0,3432097300,April
Lower-middle-income countries,2022,5,86445338,1158620,0,3432097300,May
Lower-middle-income countries,2022,6,86849893,1159524,0,3432097300,June
Lower-middle-income countries,2022,7,88220385,1162949,0,3432097300,July
Lower-middle-income countries,2022,8,89753976,1168132,0,3432097300,August
Lower-middle-income countries,2022,9,90269596,1171473,0,3432097300,September
Lower-middle-income countries,2022,10,90657998,1174726,0,3432097300,October
Lower-middle-income countries,2022,11,90781136,1177457,0,3432097300,November
Lower-middle-income countries,2022,12,90914950,1178628,0,3432097300,December
Lower-middle-income countries,2023,1,91028758,1179442,0,3432097300,January
Lower-middle-income countries,2023,2,91085269,1180577,0,3432097300,February
Lower-middle-income countries,2023,3,91206384,1181734,0,3432097300,March
Lower-middle-income countries,2023,4,91603837,1184128,0,3432097300,April
Lower-middle-income countries,2023,5,91778253,1184929,0,3432097300,May
Lower-middle-income countries,2023,6,91841156,1185172,0,3432097300,June
Lower-middle-income countries,2023,7,91867175,1185303,0,3432097300,July
Lower-middle-income countries,2023,8,91813411,1185468,0,3432097300,August
Lower-middle-income countries,2023,9,91827929,1185664,0,3432097300,September
Lower-middle-income countries,2023,10,91850306,1187203,0,3432097300,October
Lower-middle-income countries,2023,11,91862554,1187377,0,3432097300,November
Lower-middle-income countries,2023,12,91892926,1187550,0,3432097300,December
Lower-middle-income countries,2024,1,91918159,1187746,0,3432097300,January
Lower-middle-income countries,2024,2,91926268,1187840,0,3432097300,February
Lower-middle-income countries,2024,3,91935479,1187932,0,3432097300,March
Lower-middle-income countries,2024,4,91939910,1187967,0,3432097300,April
Lower-middle-income countries,2024,5,91943814,1187997,0,3432097300,May
Lower-middle-income countries,2024,6,91946623,1188016,0,3432097300,June
Lower-middle-income countries,2024,7,91953802,1188026,0,3432097300,July
Lower-middle-income countries,2024,8,91954400,1188026,0,3432097300,August
Luxembourg,2020,1,0,0,0,647601,January
Luxembourg,2020,2,0,0,0,647601,February
Luxembourg,2020,3,1836,36,0,647601,March
Luxembourg,2020,4,2941,81,0,647601,April
Luxembourg,2020,5,3088,83,0,647601,May
Luxembourg,2020,6,3266,83,0,647601,June
Luxembourg,2020,7,4611,91,0,647601,July
Luxembourg,2020,8,5905,95,0,647601,August
Luxembourg,2020,9,7409,98,0,647601,September
Luxembourg,2020,10,12374,126,0,647601,October
Luxembourg,2020,11,27597,198,0,647601,November
Luxembourg,2020,12,38383,285,0,647601,December
Luxembourg,2021,1,43288,337,0,647601,January
Luxembourg,2021,2,48261,406,0,647601,February
Luxembourg,2021,3,54212,496,3.48,647601,March
Luxembourg,2021,4,59787,527,0,647601,April
Luxembourg,2021,5,63534,538,0,647601,May
Luxembourg,2021,6,64300,539,0,647601,June
Luxembourg,2021,7,67507,544,0,647601,July
Luxembourg,2021,8,70008,550,0,647601,August
Luxembourg,2021,9,72469,555,0,647601,September
Luxembourg,2021,10,76899,575,0,647601,October
Luxembourg,2021,11,84317,604,0,647601,November
Luxembourg,2021,12,95888,635,0,647601,December
Luxembourg,2022,1,165164,691,0,647601,January
Luxembourg,2022,2,194948,742,0,647601,February
Luxembourg,2022,3,228931,791,0,647601,March
Luxembourg,2022,4,257540,834,0,647601,April
Luxembourg,2022,5,272830,863,0,647601,May
Luxembourg,2022,6,290244,880,0,647601,June
Luxembourg,2022,7,320140,896,0,647601,July
Luxembourg,2022,8,325360,901,0,647601,August
Luxembourg,2022,9,330915,906,0,647601,September
Luxembourg,2022,10,348296,920,0,647601,October
Luxembourg,2022,11,354762,933,0,647601,November
Luxembourg,2022,12,364867,955,0,647601,December
Luxembourg,2023,1,369162,980,0,647601,January
Luxembourg,2023,2,373263,990,0,647601,February
Luxembourg,2023,3,380092,1000,0,647601,March
Luxembourg,2023,4,382101,1000,0,647601,April
Luxembourg,2023,5,382657,1000,0,647601,May
Luxembourg,2023,6,382813,1000,0,647601,June
Luxembourg,2023,7,383020,1000,0,647601,July
Luxembourg,2023,8,383400,1000,0,647601,August
Luxembourg,2023,9,384410,1000,0,647601,September
Luxembourg,2023,10,386030,1000,0,647601,October
Luxembourg,2023,11,387097,1000,0,647601,November
Luxembourg,2023,12,390037,1000,0,647601,December
Luxembourg,2024,1,390788,1000,0,647601,January
Luxembourg,2024,2,391134,1000,0,647601,February
Luxembourg,2024,3,391271,1000,0,647601,March
Luxembourg,2024,4,391347,1000,0,647601,April
Luxembourg,2024,5,391473,1000,0,647601,May
Luxembourg,2024,6,392202,1000,0,647601,June
Luxembourg,2024,7,393352,1000,0,647601,July
Luxembourg,2024,8,393542,1000,0,647601,August
Madagascar,2020,1,0,0,0,29611718,January
Madagascar,2020,2,0,0,0,29611718,February
Madagascar,2020,3,42,0,0,29611718,March
Madagascar,2020,4,124,0,0,29611718,April
Madagascar,2020,5,758,6,0,29611718,May
Madagascar,2020,6,2005,16,0,29611718,June
Madagascar,2020,7,8866,78,0,29611718,July
Madagascar,2020,8,14791,190,0,29611718,August
Madagascar,2020,9,16257,229,0,29611718,September
Madagascar,2020,10,16968,244,0,29611718,October
Madagascar,2020,11,17341,251,0,29611718,November
Madagascar,2020,12,17714,261,0,29611718,December
Madagascar,2021,1,19065,281,0,29611718,January
Madagascar,2021,2,20155,300,0,29611718,February
Madagascar,2021,3,23585,387,0,29611718,March
Madagascar,2021,4,35746,599,0,29611718,April
Madagascar,2021,5,41266,835,0,29611718,May
Madagascar,2021,6,42194,906,0,29611718,June
Madagascar,2021,7,42669,943,0,29611718,July
Madagascar,2021,8,42862,955,0,29611718,August
Madagascar,2021,9,43597,960,0,29611718,September
Madagascar,2021,10,43632,964,0,29611718,October
Madagascar,2021,11,44330,967,0,29611718,November
Madagascar,2021,12,50279,1027,0,29611718,December
Madagascar,2022,1,59319,1274,0,29611718,January
Madagascar,2022,2,63659,1366,3.34,29611718,February
Madagascar,2022,3,64009,1384,3.55,29611718,March
Madagascar,2022,4,64152,1391,0,29611718,April
Madagascar,2022,5,64377,1395,0,29611718,May
Madagascar,2022,6,65381,1398,0,29611718,June
Madagascar,2022,7,66491,1408,0,29611718,July
Madagascar,2022,8,66626,1410,0,29611718,August
Madagascar,2022,9,66676,1410,0,29611718,September
Madagascar,2022,10,66746,1411,0,29611718,October
Madagascar,2022,11,67259,1412,0,29611718,November
Madagascar,2022,12,67735,1416,0,29611718,December
Madagascar,2023,1,67827,1419,0,29611718,January
Madagascar,2023,2,67865,1422,0,29611718,February
Madagascar,2023,3,68049,1424,0,29611718,March
Madagascar,2023,4,68236,1424,8.37,29611718,April
Madagascar,2023,5,68288,1425,0,29611718,May
Madagascar,2023,6,68289,1425,0,29611718,June
Madagascar,2023,7,68317,1425,0,29611718,July
Madagascar,2023,8,68332,1425,0,29611718,August
Madagascar,2023,9,68344,1425,0,29611718,September
Madagascar,2023,10,68356,1425,0,29611718,October
Madagascar,2023,11,68394,1426,0,29611718,November
Madagascar,2023,12,68482,1426,0,29611718,December
Madagascar,2024,1,68499,1426,0,29611718,January
Madagascar,2024,2,68506,1426,0,29611718,February
Madagascar,2024,3,68513,1426,0,29611718,March
Madagascar,2024,4,68521,1427,0,29611718,April
Madagascar,2024,5,68546,1427,0,29611718,May
Madagascar,2024,6,68560,1427,0,29611718,June
Madagascar,2024,7,68567,1428,0,29611718,July
Madagascar,2024,8,68567,1428,0,29611718,August
Malawi,2020,1,0,0,0,20405318,January
Malawi,2020,2,0,0,0,20405318,February
Malawi,2020,3,0,0,0,20405318,March
Malawi,2020,4,33,3,0,20405318,April
Malawi,2020,5,279,4,0,20405318,May
Malawi,2020,6,1038,13,0,20405318,June
Malawi,2020,7,3557,94,0,20405318,July
Malawi,2020,8,5528,174,0,20405318,August
Malawi,2020,9,5766,179,0,20405318,September
Malawi,2020,10,5887,183,0,20405318,October
Malawi,2020,11,6025,185,0,20405318,November
Malawi,2020,12,6343,188,0,20405318,December
Malawi,2021,1,23497,707,0,20405318,January
Malawi,2021,2,31798,1041,0,20405318,February
Malawi,2021,3,33458,1113,0,20405318,March
